Unnamed: 0,locations,stayTime,randomized_stay_time,timeOfDay_Evening,timeOfDay_Morning,timeOfDay_Night,locationType_Beaches and Parks,locationType_Miscellaneous,locationType_Museums and Galleries,locationType_Religious Site,locationType_Shopping Center,placeID_ChIJ29ux5BlZ4joRqIYssICvt2w,placeID_ChIJ2fnv9CxZ4joRsFXQ14mM27Q,placeID_ChIJ4zP25CFZ4joR5oPveZLBwLA,placeID_ChIJ9asnzG9Z4joRpzOYo3-ENCk,placeID_ChIJBfNyajlZ4joRbxOUv8Ykfl4,placeID_ChIJC46ViHtZ4joRCya8Jp8IxcE,placeID_ChIJQ9yCmWtZ4joRNu1evW41NTo,placeID_ChIJTXbn3s9b4joRxbASabb7l98,placeID_ChIJYZELmiFZ4joRKmKnrRRtj9g,placeID_ChIJZRPdHihY4joRRH3j8j-i36Y,placeID_ChIJiZ1zLxFZ4joRAdmjKdiEMjU,placeID_ChIJiey0cW5Z4joR3EK-cBauPac,placeID_ChIJr7L0oW9Z4joRjaT5aD0oCtk,placeID_ChIJseUqHGtZ4joRgteF9GKSLoc
577,Gangaramaya Temple,60.0,45.34369858898942,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
576,Gangaramaya Temple,200.0,204.80987463871003,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2945,Gangaramaya Temple,120.0,132.77020372727569,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
922,Gangaramaya Temple,45.0,32.80733096042464,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2555,Gangaramaya Temple,90.0,86.5250146468325,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2554,Gangaramaya Temple,90.0,93.23993840896178,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3265,Gangaramaya Temple,120.0,102.99126754943312,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3264,Gangaramaya Temple,120.0,127.62728995884086,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2546,Gangaramaya Temple,90.0,90.87751490882916,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1740,Gangaramaya Temple,150.0,154.23039857040757,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3256,Gangaramaya Temple,120.0,124.30108044679557,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2536,Gangaramaya Temple,90.0,99.40860510858988,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2965,Gangaramaya Temple,120.0,112.40711994354405,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3246,Gangaramaya Temple,120.0,113.26740592110826,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1283,Gangaramaya Temple,45.0,48.9409058419625,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
297,Gangaramaya Temple,60.0,62.9580146396881,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
900,Gangaramaya Temple,45.0,45.29793648053505,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
575,Gangaramaya Temple,60.0,69.69156945625718,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
899,Gangaramaya Temple,45.0,39.31690721331468,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1320,Gangaramaya Temple,45.0,52.51335301973233,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
898,Gangaramaya Temple,45.0,37.80488139253912,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1321,Gangaramaya Temple,45.0,38.47199794630755,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2216,Independence Memorial Hall,90.0,89.48386265609736,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1181,Independence Memorial Hall,60.0,60.08985411488749,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3258,Independence Memorial Hall,120.0,133.61289610795706,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1182,Independence Memorial Hall,120.0,115.8207625383502,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1183,Independence Memorial Hall,120.0,117.752678697374,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3199,Independence Memorial Hall,120.0,134.95825285728486,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3259,Independence Memorial Hall,120.0,114.31967492906966,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3440,Independence Memorial Hall,120.0,116.93600749515332,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3362,Independence Memorial Hall,120.0,118.75156622427532,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3476,Independence Memorial Hall,120.0,119.67977977704712,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2257,Independence Memorial Hall,90.0,106.14347091837575,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
225,Independence Memorial Hall,45.0,48.78470067917664,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
226,Independence Memorial Hall,45.0,44.64306515068756,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
227,Independence Memorial Hall,45.0,47.05869185453715,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2004,Independence Memorial Hall,180.0,177.00733494992372,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
141,Independence Memorial Hall,60.0,67.29051064142993,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
142,Independence Memorial Hall,60.0,56.40995721572918,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
143,Independence Memorial Hall,60.0,63.329656246042575,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2005,Independence Memorial Hall,180.0,171.61917085041068,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3221,Independence Memorial Hall,120.0,118.25953356780302,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3283,Independence Memorial Hall,120.0,128.11652949417854,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3361,Independence Memorial Hall,120.0,106.43671633769917,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1387,Independence Memorial Hall,45.0,55.59099645604185,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
183,Independence Memorial Hall,45.0,52.89568905033356,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3222,Independence Memorial Hall,120.0,107.39891474414848,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2151,Independence Memorial Hall,180.0,188.2802706015104,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
338,Independence Memorial Hall,60.0,68.87471684241665,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
184,Independence Memorial Hall,45.0,56.28753155153572,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1323,Independence Memorial Hall,45.0,45.472075136167895,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1287,Independence Memorial Hall,45.0,48.75607253483224,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1288,Independence Memorial Hall,45.0,43.33652084922678,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1289,Independence Memorial Hall,45.0,49.5200407671473,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1324,Independence Memorial Hall,45.0,46.0796302103834,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1500,Independence Memorial Hall,60.0,53.20564462461308,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1425,Independence Memorial Hall,60.0,84.29938404334952,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3254,Independence Memorial Hall,120.0,125.25218974550268,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1499,Independence Memorial Hall,60.0,82.18235828747017,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1426,Independence Memorial Hall,60.0,41.20227156986634,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
